,id,carat,depth,table,price,cut_num,color_num,clarity_num
28306,28306,1.2,58.0,59.0,4435,5,1,5
28307,28307,0.52,62.6,59.0,1161,3,3,6
28308,28308,1.01,62.4,58.0,9711,5,6,3
28309,28309,0.52,60.4,57.0,1354,4,4,6
28310,28310,1.04,60.7,58.0,8655,3,4,1
28311,28311,0.91,63.5,57.0,4211,2,6,6
28312,28312,1.14,61.1,55.0,8953,4,5,4
28313,28313,0.26,60.9,57.0,452,4,5,4
28314,28314,0.38,61.8,58.0,700,5,3,5
28315,28315,1.02,62.0,60.0,4796,5,3,6
28316,28316,0.39,61.7,59.0,876,3,7,4
28317,28317,0.31,62.7,54.0,907,4,3,2
28318,28318,0.3,62.1,57.0,886,3,5,1
28319,28319,0.35,62.1,54.0,747,4,5,5
28320,28320,0.54,61.6,54.0,1216,4,2,4
28321,28321,1.07,61.5,56.0,7286,4,5,6
28322,28322,0.35,62.6,59.0,614,5,3,4
28323,28323,0.41,62.9,58.0,876,5,6,7
28324,28324,0.32,62.7,57.0,449,3,6,7
28325,28325,0.74,62.2,59.0,2762,3,4,6
28326,28326,0.4,62.3,57.0,819,4,4,4
28327,28327,0.38,62.8,55.0,700,3,3,5
28328,28328,1.56,63.1,60.0,11039,3,3,5
28329,28329,1.02,57.1,61.0,4167,2,3,6
28330,28330,0.35,61.8,59.0,644,5,7,6
28331,28331,0.35,61.6,58.0,984,5,6,5
28332,28332,0.31,60.4,58.0,977,5,3,1
28333,28333,0.26,61.2,56.0,468,4,3,2
28334,28334,0.43,61.4,55.0,1129,4,4,3
28335,28335,0.7,62.5,54.0,2283,4,6,7
28336,28336,0.71,60.7,56.0,2770,4,5,6
28337,28337,0.31,62.4,58.0,544,5,3,4
28338,28338,0.71,63.1,58.0,2428,2,2,3
28339,28339,1.01,62.2,56.0,4875,4,6,7
28340,28340,1.24,62.0,55.0,11231,5,5,3
28341,28341,0.96,61.2,57.0,4136,3,3,5
28342,28342,1.26,60.9,55.0,5937,4,4,7
28343,28343,1.0,63.0,60.0,4234,5,5,6
28344,28344,1.52,62.4,59.0,10963,5,6,6
28345,28345,1.04,61.8,56.0,6290,4,4,5
28346,28346,0.35,61.2,56.0,872,4,5,3
28347,28347,2.28,63.7,55.0,14350,2,1,6
28348,28348,1.04,61.9,56.0,5311,4,4,6
28349,28349,0.3,59.8,62.0,737,3,4,2
28350,28350,0.42,61.5,56.0,682,4,4,7
28351,28351,0.51,63.7,56.0,1119,2,3,6
28352,28352,1.01,63.9,57.0,4588,2,4,6
28353,28353,2.02,61.7,58.0,18320,5,5,7
28354,28354,0.71,63.0,56.0,1993,3,4,7
28355,28355,0.9,68.7,62.0,2732,1,2,4
28356,28356,0.56,61.2,56.0,1991,4,7,5
28357,28357,0.44,61.5,56.0,1073,4,6,5
28358,28358,0.51,62.5,54.0,1751,3,5,4
28359,28359,0.55,61.6,56.0,1871,4,5,5
28360,28360,1.02,62.0,55.0,6968,4,4,4
28361,28361,0.33,61.3,56.0,631,4,4,6
28362,28362,0.4,63.0,56.0,737,3,2,4
28363,28363,0.9,62.9,62.0,3850,5,4,5
28364,28364,0.23,61.0,57.0,442,2,5,5
28365,28365,0.23,56.2,60.0,395,2,4,2
28366,28366,1.06,62.8,56.0,4333,4,2,6
28367,28367,1.71,61.4,59.0,14866,5,3,3
28368,28368,0.31,61.6,56.0,468,3,2,5
28369,28369,0.51,59.5,57.0,1873,5,7,4
28370,28370,1.33,62.5,56.0,5996,4,1,6
28371,28371,0.78,63.0,58.0,2721,3,4,6
28372,28372,0.5,59.7,57.0,1819,5,7,5
28373,28373,1.73,65.9,58.0,6007,1,3,7
28374,28374,1.5,61.2,61.0,12196,3,4,5
28375,28375,0.28,61.8,54.0,490,4,5,5
28376,28376,1.5,59.4,62.0,12587,5,6,5
28377,28377,0.23,61.8,59.0,472,3,6,2
28378,28378,1.74,62.1,59.0,10086,3,3,7
28379,28379,0.39,62.4,54.0,534,4,2,6
28380,28380,0.44,61.5,57.0,1260,4,5,2
28381,28381,1.21,62.7,57.0,4391,5,1,6
28382,28382,0.91,64.8,57.0,3180,1,3,6
28383,28383,0.71,59.0,61.0,1922,3,1,5
28384,28384,0.31,61.8,54.0,453,4,1,3
28385,28385,0.7,66.2,59.0,1087,1,5,8
28386,28386,0.54,61.9,56.0,1637,5,3,4
28387,28387,0.4,61.2,55.0,692,4,2,6
28388,28388,1.7,62.9,58.0,10165,3,1,4
28389,28389,1.02,59.6,59.0,3974,3,5,7
28390,28390,0.51,63.0,56.0,1067,3,6,7
28391,28391,1.01,61.4,54.0,5988,3,5,5
28392,28392,0.36,62.3,58.0,1013,5,6,5
28393,28393,0.41,60.8,56.0,1076,4,5,4
28394,28394,0.32,61.8,56.0,736,4,7,4
28395,28395,1.72,62.0,57.0,18431,4,4,3
28396,28396,0.93,63.5,57.0,3563,3,2,5
28397,28397,0.4,62.1,53.0,1043,4,4,2
28398,28398,0.31,63.0,58.0,628,5,2,4
28399,28399,1.02,62.5,58.0,3857,3,1,6
28400,28400,1.13,61.4,59.0,4936,5,6,7
28401,28401,1.53,62.7,60.0,9596,5,5,7
28402,28402,0.9,58.5,66.0,3353,2,2,5
28403,28403,0.3,62.1,60.0,526,3,6,6
28404,28404,0.31,62.7,58.0,680,5,6,5
28405,28405,0.77,63.2,57.0,2586,3,4,6
28406,28406,0.7,62.0,57.0,2535,4,5,5
28407,28407,2.24,62.1,57.0,15852,4,2,7
28408,28408,0.54,62.3,53.7,2334,4,5,3
28409,28409,1.07,60.9,58.0,18279,5,7,1
28410,28410,0.3,60.6,56.0,675,5,6,6
28411,28411,1.02,62.8,58.0,5733,3,7,6
28412,28412,0.35,61.2,56.0,829,4,6,4
28413,28413,1.51,65.4,60.0,6291,1,3,7
28414,28414,1.51,60.2,60.0,11435,5,3,5
28415,28415,0.89,68.2,65.0,2334,1,2,4
28416,28416,0.3,62.8,56.0,655,3,3,2
28417,28417,1.52,62.1,58.0,15922,4,7,5
28418,28418,0.58,62.1,56.0,1805,4,2,2
28419,28419,0.71,62.5,57.0,2511,4,4,5
28420,28420,2.01,60.6,59.0,17118,3,6,7
28421,28421,1.01,62.6,59.0,4666,5,6,7
28422,28422,0.3,62.6,54.0,844,4,6,5
28423,28423,0.9,62.4,58.0,4370,2,5,5
28424,28424,0.24,62.9,55.0,678,4,5,1
28425,28425,0.23,61.8,60.0,400,5,6,4
28426,28426,1.86,62.8,58.0,13420,5,4,7
28427,28427,0.3,62.0,55.0,911,4,7,5
28428,28428,0.9,60.8,59.0,4385,5,6,6
28429,28429,1.29,61.5,57.0,6097,4,1,6
28430,28430,0.31,63.4,55.0,698,3,6,6
28431,28431,1.11,61.5,59.0,4662,5,3,7
28432,28432,1.01,65.4,57.0,8716,1,7,3
28433,28433,1.01,58.5,59.0,6670,5,4,3
28434,28434,0.28,62.2,59.0,642,3,7,3
28435,28435,0.9,62.3,56.0,6830,4,5,5
28436,28436,0.34,61.2,59.0,880,5,5,5
28437,28437,1.1,62.3,56.0,5226,4,4,6
28438,28438,0.7,62.5,57.0,3361,4,7,4
28439,28439,0.9,63.0,58.0,4523,3,7,6
28440,28440,0.51,63.1,56.0,959,2,2,6
28441,28441,0.31,63.2,56.0,512,2,5,6
28442,28442,1.71,63.7,54.0,6971,2,5,7
28443,28443,0.54,62.0,56.0,1754,4,4,4
28444,28444,0.9,63.7,60.0,4309,2,4,5
28445,28445,1.2,63.3,58.0,7741,3,4,5
28446,28446,1.33,62.0,59.0,6603,3,4,7
28447,28447,0.61,60.9,56.0,1692,4,1,2
28448,28448,1.56,61.2,59.0,10399,4,2,4
28449,28449,0.54,63.8,54.0,1250,2,6,7
28450,28450,0.35,62.0,58.0,1063,5,7,5
28451,28451,1.52,63.7,57.0,16786,3,5,3
28452,28452,0.76,61.0,55.0,3201,4,5,5
28453,28453,0.3,59.7,60.0,574,5,4,6
28454,28454,0.53,61.3,58.0,1363,5,4,6
28455,28455,1.1,61.8,55.4,5273,4,2,5
28456,28456,0.37,62.8,60.0,649,3,4,5
28457,28457,0.34,61.8,55.0,1130,4,7,3
28458,28458,1.19,61.3,57.0,7037,4,6,6
28459,28459,0.77,61.6,59.0,2657,5,4,6
28460,28460,0.31,60.8,57.0,645,4,4,4
28461,28461,0.56,61.7,54.0,2016,4,5,4
28462,28462,0.39,63.1,58.0,737,2,2,4
28463,28463,0.9,62.9,58.0,4158,5,6,6
28464,28464,0.41,59.8,57.0,827,4,4,5
28465,28465,1.01,59.2,58.0,3417,5,3,6
28466,28466,0.82,59.9,57.0,2721,5,3,6
28467,28467,0.32,60.6,57.0,604,4,5,6
28468,28468,0.3,59.6,61.0,1099,5,7,3
28469,28469,0.35,62.9,57.0,630,5,2,5
28470,28470,0.5,60.2,57.0,1845,5,7,5
28471,28471,0.36,62.2,59.0,726,5,4,4
28472,28472,0.3,62.1,56.0,844,4,6,5
28473,28473,1.24,62.7,61.0,11716,3,5,2
28474,28474,1.08,62.0,55.0,6779,4,4,4
28475,28475,0.33,61.7,55.0,838,4,4,2
28476,28476,0.42,62.4,57.0,898,4,3,6
28477,28477,0.51,62.4,62.0,1438,3,4,5
28478,28478,0.52,62.3,55.0,1227,3,5,6
28479,28479,1.1,61.5,57.0,8020,3,4,2
28480,28480,1.19,58.0,63.0,5956,3,6,6
28481,28481,0.9,66.9,63.0,1758,1,3,8
28482,28482,1.01,60.7,61.0,5864,5,4,5
28483,28483,1.51,61.7,55.0,18806,4,4,1
28484,28484,1.21,62.3,56.0,7088,4,6,6
28485,28485,0.3,62.2,57.0,1013,4,4,2
28486,28486,0.61,58.7,64.0,1976,2,3,3
28487,28487,0.91,61.6,56.0,4096,4,3,6
28488,28488,1.01,60.4,57.0,6577,3,6,5
28489,28489,1.83,62.8,56.0,13254,4,6,7
28490,28490,1.55,59.7,60.0,17773,5,7,4
28491,28491,0.31,61.4,56.0,544,4,4,5
28492,28492,0.54,61.8,56.0,1724,4,4,4
28493,28493,1.01,61.0,58.0,6719,3,5,4
28494,28494,1.24,59.9,60.0,10388,5,4,3
28495,28495,0.9,60.2,59.0,4424,5,4,5
28496,28496,0.72,61.1,56.0,2337,3,2,5
28497,28497,0.46,60.9,62.0,1267,2,6,5
28498,28498,0.42,61.4,56.0,1235,4,4,2
28499,28499,0.54,59.9,63.0,1601,2,6,6
28500,28500,0.3,62.0,55.0,844,4,6,5
28501,28501,0.7,61.9,62.0,2088,2,3,6
28502,28502,0.31,60.5,60.0,682,4,6,4
28503,28503,0.52,61.7,55.0,2338,4,4,3
28504,28504,1.52,61.3,55.0,7740,4,1,4
28505,28505,0.9,59.8,56.0,3105,4,1,5
28506,28506,0.4,60.1,58.0,1125,5,6,4
28507,28507,0.71,63.0,57.0,3808,3,6,2
28508,28508,0.47,67.6,57.0,719,1,5,7
28509,28509,0.31,61.0,56.0,789,4,4,2
28510,28510,1.01,60.6,56.0,6733,3,3,2
28511,28511,0.31,61.9,55.0,680,4,6,5
28512,28512,0.31,61.9,56.0,816,5,6,4
28513,28513,0.52,62.6,56.0,1338,4,4,6
28514,28514,1.56,60.9,58.0,14268,5,4,4
28515,28515,1.0,61.1,61.0,4727,2,7,7
28516,28516,0.7,60.8,56.0,2512,3,4,4
28517,28517,0.34,62.7,57.0,765,4,3,4
28518,28518,0.52,59.7,60.0,1306,5,4,6
28519,28519,0.5,62.9,58.0,1068,3,3,6
28520,28520,0.31,61.0,56.0,1046,4,6,3
28521,28521,0.9,63.2,62.0,3574,2,4,6
28522,28522,1.13,62.9,57.7,4391,3,1,6
28523,28523,0.51,62.0,56.0,2041,3,5,3
28524,28524,0.41,62.5,57.0,719,3,4,6
28525,28525,0.55,61.6,56.0,2720,4,7,3
28526,28526,0.36,57.7,54.0,1053,2,6,1
28527,28527,0.71,61.8,55.0,3229,4,3,4
28528,28528,1.36,62.0,56.0,7157,4,5,7
28529,28529,0.42,61.9,58.0,884,5,5,5
28530,28530,0.42,61.4,54.0,728,3,6,6
28531,28531,1.7,61.9,57.0,12621,3,2,4
28532,28532,1.12,61.7,58.0,4811,4,2,6
28533,28533,0.83,61.7,57.0,3500,4,5,6
28534,28534,1.0,63.0,59.0,4842,3,3,5
28535,28535,0.73,62.6,58.0,2377,3,3,6
28536,28536,0.34,61.8,55.0,1107,4,6,2
28537,28537,0.41,61.3,55.0,1076,4,5,4
28538,28538,1.02,61.1,59.0,3713,5,2,5
28539,28539,0.23,60.6,65.0,458,2,6,2
28540,28540,1.03,61.4,58.0,7677,5,6,4
28541,28541,0.31,63.5,56.0,732,3,7,6
28542,28542,1.13,64.0,58.0,3952,2,5,7
28543,28543,0.36,63.1,58.0,631,2,6,6
28544,28544,0.7,58.9,58.0,2362,3,5,5
28545,28545,1.51,61.7,59.0,15581,5,5,4
28546,28546,0.31,61.3,55.0,421,4,3,7
28547,28547,1.03,62.8,56.0,5356,4,5,6
28548,28548,0.9,62.7,59.0,4082,5,3,5
28549,28549,1.01,63.7,55.0,3999,2,3,7
28550,28550,0.31,61.6,57.0,544,4,2,3
28551,28551,0.64,62.2,55.0,1967,3,7,6
28552,28552,1.03,62.0,54.8,6913,4,4,4
28553,28553,0.27,61.3,57.0,760,4,5,1
28554,28554,0.33,62.2,56.0,579,4,4,5
28555,28555,1.26,60.6,60.0,6546,3,3,6
28556,28556,1.21,60.0,60.0,5285,5,3,7
28557,28557,1.09,61.4,56.0,7055,4,3,2
28558,28558,0.5,58.0,59.0,1715,5,5,4
28559,28559,0.31,61.7,55.0,635,4,2,1
28560,28560,0.83,63.8,58.0,2311,2,1,6
28561,28561,0.32,61.2,55.0,814,4,4,2
28562,28562,1.5,62.8,58.0,9033,3,2,4
28563,28563,0.38,60.7,59.0,1000,5,6,4
28564,28564,0.51,62.1,55.5,1794,4,4,3
28565,28565,0.62,60.8,59.0,1927,4,7,6
28566,28566,0.4,63.2,60.0,963,3,7,4
28567,28567,1.3,60.9,60.0,9051,5,4,5
28568,28568,1.01,61.7,58.0,3499,5,1,7
28569,28569,0.75,62.4,55.0,3456,4,7,5
28570,28570,0.56,61.2,55.0,1979,4,4,3
28571,28571,0.32,61.5,58.0,645,5,5,5
28572,28572,0.31,61.3,58.0,924,5,6,2
28573,28573,0.31,63.6,57.0,435,2,3,6
28574,28574,1.02,62.0,56.0,3713,4,3,7
28575,28575,0.6,60.0,57.0,1698,5,6,6
28576,28576,0.5,60.6,66.0,1939,3,4,3
28577,28577,0.3,62.9,57.0,605,3,5,5
28578,28578,1.11,60.4,61.0,5091,5,5,6
28579,28579,0.3,62.8,59.0,605,3,4,4
28580,28580,0.9,61.9,58.0,3398,5,2,5
28581,28581,0.31,61.9,56.0,779,4,7,3
28582,28582,0.3,61.2,60.0,709,5,2,2
28583,28583,2.0,60.5,60.0,16064,3,6,7
28584,28584,1.1,61.5,56.0,9669,4,5,4
28585,28585,1.52,62.8,62.0,9129,3,2,6
28586,28586,0.35,61.8,56.0,967,4,6,2
28587,28587,0.3,61.6,61.0,540,5,6,7
28588,28588,0.74,63.4,57.0,2353,3,2,4
28589,28589,0.3,62.6,53.0,373,4,1,4
28590,28590,0.9,62.6,57.0,3950,3,5,6
28591,28591,0.41,63.6,54.0,784,2,4,7
28592,28592,1.51,59.9,61.0,10129,2,3,4
28593,28593,1.0,63.5,56.0,4620,2,6,7
28594,28594,1.7,64.5,57.0,9996,1,5,7
28595,28595,0.91,65.0,62.0,4256,1,6,6
28596,28596,1.12,59.8,58.0,5329,5,4,6
28597,28597,0.72,61.8,56.0,3478,4,4,4
28598,28598,1.52,61.8,56.0,14482,4,4,4
28599,28599,1.11,58.3,60.0,4532,2,6,7
28600,28600,0.53,62.0,57.0,2732,4,7,2
28601,28601,0.71,61.8,58.0,2306,5,2,4
28602,28602,0.3,62.2,57.0,665,4,3,2
28603,28603,0.61,62.4,53.9,2907,4,6,3
28604,28604,1.63,61.7,55.0,15840,4,4,4
28605,28605,0.7,61.7,62.0,2592,5,6,6
28606,28606,0.52,63.5,54.0,1773,3,6,5
28607,28607,0.73,63.5,56.0,2360,3,5,6
28608,28608,0.77,63.8,58.0,2665,2,7,7
28609,28609,0.9,64.0,57.0,3538,2,3,5
28610,28610,0.38,59.7,57.0,752,3,5,5
28611,28611,0.58,62.2,55.0,2041,4,6,4
28612,28612,0.72,60.1,58.0,3185,5,4,1
28613,28613,0.92,58.8,59.0,3545,5,2,6
28614,28614,0.36,61.4,54.0,835,4,6,4
28615,28615,1.05,60.6,56.0,3528,4,1,4
28616,28616,0.4,63.1,57.0,924,3,7,6
28617,28617,0.82,62.1,56.0,4130,4,4,3
28618,28618,0.38,61.3,59.0,658,5,1,6
28619,28619,1.8,58.2,61.0,11329,5,1,4
28620,28620,0.3,61.4,56.0,886,4,5,1
28621,28621,1.24,61.5,56.0,8830,4,4,4
28622,28622,0.5,63.7,59.0,1407,2,6,5
28623,28623,0.9,62.1,57.0,3989,3,3,5
28624,28624,0.92,61.3,56.0,6360,4,5,4
28625,28625,0.5,58.5,64.0,958,2,7,7
28626,28626,0.41,62.2,56.0,836,5,3,7
28627,28627,0.39,61.6,56.0,1300,4,6,3
28628,28628,0.9,60.4,61.0,3114,2,3,7
28629,28629,0.51,61.8,56.0,1875,4,4,3
28630,28630,0.32,62.8,57.0,612,4,7,7
28631,28631,1.24,62.5,57.0,3312,4,2,7
28632,28632,0.76,62.4,54.0,3056,4,6,6
28633,28633,0.56,60.9,56.0,1580,4,6,6
28634,28634,2.0,63.3,59.0,17600,2,3,6
28635,28635,1.51,62.9,62.0,9474,3,6,6
28636,28636,1.01,61.3,58.0,6999,5,5,4
28637,28637,1.21,61.8,59.0,4472,5,5,7
28638,28638,0.63,59.3,62.0,2404,2,3,1
28639,28639,1.23,61.2,55.0,6288,4,6,7
28640,28640,0.3,62.0,54.9,735,4,4,2
28641,28641,1.03,61.3,56.0,4745,3,3,7
28642,28642,0.74,62.1,64.0,2366,2,6,6
28643,28643,0.42,61.1,55.0,660,4,7,7
28644,28644,1.04,62.0,55.0,4892,4,6,7
28645,28645,0.33,62.8,58.0,550,3,5,6
28646,28646,0.4,59.2,64.0,1287,2,5,2
28647,28647,0.81,68.8,79.0,2301,1,5,7
28648,28648,1.02,60.6,56.0,6333,4,4,5
28649,28649,0.71,61.9,56.0,3371,4,3,3
28650,28650,1.2,61.6,57.0,14430,4,5,1
28651,28651,1.58,62.0,56.0,12897,4,3,3
28652,28652,0.41,62.8,59.0,755,3,6,6
28653,28653,0.32,62.9,57.0,576,4,2,5
28654,28654,0.35,61.3,56.0,620,3,2,3
28655,28655,0.57,60.3,57.0,1718,4,7,5
28656,28656,0.7,61.8,56.0,2530,4,2,3
28657,28657,0.41,62.2,57.0,791,4,7,6
28658,28658,1.22,59.3,58.0,9706,3,4,3
28659,28659,0.43,60.7,54.0,891,4,3,6
28660,28660,0.63,61.3,61.0,2177,5,3,2
28661,28661,0.5,59.8,58.0,1746,5,4,4
28662,28662,1.46,62.8,52.0,5421,5,4,7
28663,28663,0.33,62.1,53.0,730,4,3,2
28664,28664,0.5,64.3,54.0,1795,2,7,4
28665,28665,0.35,61.9,54.0,706,4,5,5
28666,28666,0.82,61.8,55.0,2959,4,2,6
28667,28667,0.91,61.0,61.0,3943,5,7,7
28668,28668,0.34,60.9,55.0,652,4,3,3
28669,28669,1.29,62.0,59.0,6140,5,2,6
28670,28670,0.23,60.5,55.0,472,3,7,2
28671,28671,0.7,64.6,59.0,2137,2,4,6
28672,28672,0.38,61.4,55.0,1300,4,6,1
28673,28673,0.33,63.5,56.0,625,2,7,5
28674,28674,0.7,65.5,57.0,2369,1,5,5
28675,28675,0.7,60.5,58.0,2245,5,3,4
28676,28676,0.56,59.6,58.0,1654,5,5,5
28677,28677,1.13,60.1,60.0,4959,3,3,6
28678,28678,0.72,62.2,59.0,2404,3,5,6
28679,28679,0.7,60.3,57.0,2096,4,1,6
28680,28680,0.4,62.2,55.0,1125,4,6,4
28681,28681,0.71,59.1,59.0,2920,5,5,4
28682,28682,0.53,61.5,56.0,1094,4,2,6
28683,28683,0.71,61.8,57.0,3431,4,4,4
28684,28684,0.4,60.6,56.0,870,4,4,7
28685,28685,1.09,62.8,54.0,6259,4,7,6
28686,28686,0.82,60.9,62.2,3363,2,5,5
28687,28687,1.33,62.0,55.0,10539,4,4,4
28688,28688,1.08,61.9,60.0,2869,5,7,8
28689,28689,0.72,66.4,57.0,2396,1,4,4
28690,28690,1.0,60.0,60.0,7281,3,7,4
28691,28691,0.91,58.0,62.0,3747,2,2,5
28692,28692,0.9,62.5,58.0,4369,3,4,5
28693,28693,1.52,61.0,59.0,17723,5,7,4
28694,28694,0.42,61.9,59.0,1040,5,7,6
28695,28695,0.31,61.4,58.0,755,4,6,3
28696,28696,1.05,62.9,57.0,6373,3,7,5
28697,28697,1.01,63.3,58.0,6794,3,7,5
28698,28698,1.01,62.8,58.0,9243,3,5,2
28699,28699,0.4,62.3,54.0,667,4,2,5
28700,28700,0.54,60.7,56.0,2123,3,4,2
28701,28701,1.22,59.4,60.0,6504,5,2,4
28702,28702,1.13,61.2,59.0,5017,3,5,6
28703,28703,0.31,60.5,57.0,1917,4,7,1
28704,28704,0.74,61.5,55.0,2780,4,4,4
28705,28705,0.3,61.9,57.0,564,4,6,6
28706,28706,0.5,61.8,58.0,1624,5,6,5
28707,28707,0.4,62.9,55.0,975,4,6,5
28708,28708,0.9,61.0,60.0,3879,5,4,6
28709,28709,0.73,61.7,56.0,3154,4,4,5
28710,28710,2.01,63.1,59.0,18572,2,4,6
28711,28711,1.19,60.5,59.0,6781,3,3,5
28712,28712,0.33,62.2,56.0,1052,4,4,1
28713,28713,0.7,62.1,56.0,2367,4,2,3
28714,28714,1.04,60.8,57.0,6529,4,4,5
28715,28715,0.31,62.2,59.0,544,5,4,5
28716,28716,1.16,61.7,57.0,7113,4,4,5
28717,28717,0.31,62.3,54.0,571,4,7,6
28718,28718,0.7,63.9,58.0,2367,2,3,4
28719,28719,0.24,62.7,54.0,572,4,5,4
28720,28720,0.53,61.7,55.0,1243,4,7,7
28721,28721,0.59,61.6,57.0,1743,4,7,6
28722,28722,1.67,61.9,57.0,12406,4,2,5
28723,28723,0.3,61.5,60.0,605,5,5,5
28724,28724,1.1,61.3,56.0,6743,4,6,6
28725,28725,0.51,62.4,59.0,2559,4,6,3
28726,28726,0.5,60.9,59.0,2003,3,6,3
28727,28727,1.32,62.3,57.0,7983,4,5,5
28728,28728,0.86,62.6,58.0,3372,5,5,6
28729,28729,0.41,60.7,59.0,772,5,4,5
28730,28730,0.32,61.6,55.0,828,5,3,3
28731,28731,0.4,61.2,55.0,772,3,1,2
28732,28732,1.21,61.4,56.0,8824,4,4,4
28733,28733,2.04,58.1,60.0,18795,5,3,6
28734,28734,0.52,63.4,56.0,1828,3,7,5
28735,28735,1.01,63.9,58.0,3737,2,6,7
28736,28736,0.7,62.8,57.0,2475,3,4,4
28737,28737,1.06,60.1,58.0,6212,3,4,5
28738,28738,0.33,61.5,59.0,781,5,6,4
28739,28739,1.01,59.3,62.0,4397,2,4,7
28740,28740,0.3,62.0,56.0,515,4,2,3
28741,28741,0.33,62.2,54.0,475,4,4,6
28742,28742,0.5,60.6,59.0,1376,3,7,6
28743,28743,1.61,61.6,56.0,9961,4,6,7
28744,28744,0.7,62.0,60.0,2048,3,3,6
28745,28745,0.51,61.2,56.0,2303,4,4,3
28746,28746,0.31,62.1,53.0,625,4,5,5
28747,28747,0.37,62.0,53.0,815,4,3,2
28748,28748,0.97,61.6,55.0,3694,4,3,7
28749,28749,0.26,61.4,56.0,545,4,4,3
28750,28750,0.89,60.5,59.0,3489,5,3,4
28751,28751,0.31,59.0,63.0,600,2,6,4
28752,28752,1.01,62.4,56.0,6794,4,4,4
28753,28753,0.42,63.0,55.0,970,4,7,6
28754,28754,0.38,61.8,56.0,628,4,6,7
28755,28755,1.01,60.9,64.0,4853,2,6,6
28756,28756,0.71,62.3,59.0,2368,4,2,4
28757,28757,0.9,63.6,61.0,3701,2,3,5
28758,28758,0.34,62.0,57.0,765,4,6,6
28759,28759,0.5,59.6,58.0,1214,2,5,6
28760,28760,0.59,61.9,56.0,2057,4,4,5
28761,28761,2.0,60.7,60.0,10833,5,4,7
28762,28762,0.34,61.9,55.0,413,4,1,4
28763,28763,0.41,63.2,57.0,863,2,5,5
28764,28764,0.3,62.7,58.0,447,3,4,6
28765,28765,1.03,62.0,57.0,5330,4,6,6
28766,28766,0.33,61.0,60.0,928,5,6,5
28767,28767,0.71,58.9,61.0,2960,2,5,3
28768,28768,1.6,61.9,54.0,11437,4,6,6
28769,28769,1.55,61.0,61.0,11364,2,3,5
28770,28770,0.51,61.8,58.0,1758,5,6,4
28771,28771,1.02,62.8,59.0,5565,3,6,5
28772,28772,0.31,62.0,54.0,864,4,6,3
28773,28773,0.7,61.6,56.0,1138,5,4,8
28774,28774,0.51,60.8,55.0,1318,3,6,6
28775,28775,0.3,61.1,55.0,574,4,7,7
28776,28776,1.03,61.5,57.0,8742,4,7,4
28777,28777,0.36,60.7,58.0,789,5,5,4
28778,28778,0.91,63.2,59.0,4466,3,7,6
28779,28779,0.54,63.0,60.0,1356,3,5,6
28780,28780,0.35,62.4,55.0,829,4,7,5
28781,28781,0.23,64.1,59.0,402,2,6,4
28782,28782,0.55,61.0,61.0,1551,3,6,6
28783,28783,1.01,58.6,58.0,4766,3,6,6
28784,28784,0.83,63.7,59.0,1968,2,5,7
28785,28785,0.85,62.3,55.0,2366,4,1,6
28786,28786,0.76,60.5,60.0,2491,5,5,7
28787,28787,0.76,61.5,54.0,1833,4,1,7
28788,28788,2.16,62.3,60.0,14824,3,3,7
28789,28789,0.9,62.1,57.0,5653,3,4,3
28790,28790,1.35,62.3,57.0,6281,4,1,6
28791,28791,0.9,61.4,60.0,3387,5,3,6
28792,28792,1.56,60.1,60.0,11299,5,5,6
28793,28793,0.41,62.9,59.0,1367,3,6,2
28794,28794,0.37,60.4,59.0,681,5,7,6
28795,28795,0.37,62.5,53.0,668,4,4,5
28796,28796,0.23,62.3,58.0,530,3,6,2
28797,28797,1.0,64.2,56.0,5642,2,7,6
28798,28798,1.61,61.8,57.0,17076,4,4,4
28799,28799,0.73,59.3,61.0,2346,5,5,6
28800,28800,1.2,62.5,60.0,5868,5,4,6
28801,28801,0.37,60.9,59.0,844,5,6,3
28802,28802,1.5,60.7,58.0,10681,3,3,4
28803,28803,0.54,61.1,56.0,1240,4,5,7
28804,28804,0.54,61.5,55.0,2202,4,5,4
28805,28805,0.3,62.4,57.0,499,4,6,6
28806,28806,0.72,61.6,57.0,2602,4,2,3
28807,28807,0.51,60.8,56.0,1839,4,4,2
28808,28808,0.83,61.3,54.0,2975,4,3,5
28809,28809,0.56,60.3,57.0,2304,3,6,3
28810,28810,0.24,60.0,57.0,552,3,5,1
28811,28811,1.0,56.9,63.0,5208,2,3,5
28812,28812,0.35,62.3,57.0,630,4,3,6
28813,28813,0.3,61.4,57.0,605,4,4,4
28814,28814,0.62,63.1,52.0,1348,3,5,7
28815,28815,0.71,62.9,60.0,2362,5,2,5
28816,28816,1.35,61.2,61.0,4974,5,1,5
28817,28817,0.9,61.3,60.0,3893,2,5,6
28818,28818,1.1,60.5,60.0,6284,5,4,5
28819,28819,0.5,63.7,56.0,1758,2,7,5
28820,28820,0.57,60.7,55.0,1613,4,4,5
28821,28821,0.7,61.1,55.0,3061,3,6,4
28822,28822,0.41,64.3,54.0,646,2,4,6
28823,28823,1.2,61.3,56.0,5534,4,1,4
28824,28824,1.02,63.6,58.0,5055,2,4,6
28825,28825,0.4,62.6,59.0,737,5,6,6
28826,28826,2.01,58.4,59.0,13610,5,5,7
28827,28827,1.1,61.9,56.0,4250,4,3,7
28828,28828,1.08,62.1,58.0,4864,5,5,6
